filepath,label,ticker,date
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02793.png,-1,Microsoft_stock_data,1997-03-31
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02794.png,1,Microsoft_stock_data,1997-04-01
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02795.png,-1,Microsoft_stock_data,1997-04-02
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02796.png,1,Microsoft_stock_data,1997-04-03
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02797.png,-1,Microsoft_stock_data,1997-04-04
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02798.png,1,Microsoft_stock_data,1997-04-07
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02799.png,1,Microsoft_stock_data,1997-04-08
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02800.png,-1,Microsoft_stock_data,1997-04-09
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02801.png,-1,Microsoft_stock_data,1997-04-10
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02802.png,-1,Microsoft_stock_data,1997-04-11
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02803.png,1,Microsoft_stock_data,1997-04-14
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02804.png,-1,Microsoft_stock_data,1997-04-15
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02805.png,1,Microsoft_stock_data,1997-04-16
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02806.png,-1,Microsoft_stock_data,1997-04-17
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02807.png,1,Microsoft_stock_data,1997-04-18
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02808.png,0,Microsoft_stock_data,1997-04-21
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02809.png,1,Microsoft_stock_data,1997-04-22
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02810.png,1,Microsoft_stock_data,1997-04-23
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02811.png,-1,Microsoft_stock_data,1997-04-24
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02812.png,-1,Microsoft_stock_data,1997-04-25
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02813.png,1,Microsoft_stock_data,1997-04-28
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02814.png,1,Microsoft_stock_data,1997-04-29
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02815.png,1,Microsoft_stock_data,1997-04-30
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02816.png,-1,Microsoft_stock_data,1997-05-01
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02817.png,-1,Microsoft_stock_data,1997-05-02
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02818.png,-1,Microsoft_stock_data,1997-05-05
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02819.png,-1,Microsoft_stock_data,1997-05-06
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02820.png,-1,Microsoft_stock_data,1997-05-07
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02821.png,1,Microsoft_stock_data,1997-05-08
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02822.png,1,Microsoft_stock_data,1997-05-09
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02823.png,1,Microsoft_stock_data,1997-05-12
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02824.png,-1,Microsoft_stock_data,1997-05-13
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02825.png,-1,Microsoft_stock_data,1997-05-14
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02826.png,1,Microsoft_stock_data,1997-05-15
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02827.png,-1,Microsoft_stock_data,1997-05-16
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02828.png,-1,Microsoft_stock_data,1997-05-19
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02829.png,1,Microsoft_stock_data,1997-05-20
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02830.png,1,Microsoft_stock_data,1997-05-21
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02831.png,1,Microsoft_stock_data,1997-05-22
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02832.png,1,Microsoft_stock_data,1997-05-23
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02833.png,1,Microsoft_stock_data,1997-05-27
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02834.png,-1,Microsoft_stock_data,1997-05-28
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02835.png,0,Microsoft_stock_data,1997-05-29
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02836.png,-1,Microsoft_stock_data,1997-05-30
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02837.png,1,Microsoft_stock_data,1997-06-02
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02838.png,-1,Microsoft_stock_data,1997-06-03
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02839.png,-1,Microsoft_stock_data,1997-06-04
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02840.png,1,Microsoft_stock_data,1997-06-05
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02841.png,1,Microsoft_stock_data,1997-06-06
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02842.png,1,Microsoft_stock_data,1997-06-09
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02843.png,-1,Microsoft_stock_data,1997-06-10
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02844.png,1,Microsoft_stock_data,1997-06-11
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02845.png,0,Microsoft_stock_data,1997-06-12
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02846.png,1,Microsoft_stock_data,1997-06-13
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02847.png,1,Microsoft_stock_data,1997-06-16
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02848.png,1,Microsoft_stock_data,1997-06-17
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02849.png,-1,Microsoft_stock_data,1997-06-18
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02850.png,-1,Microsoft_stock_data,1997-06-19
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02851.png,1,Microsoft_stock_data,1997-06-20
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02852.png,-1,Microsoft_stock_data,1997-06-23
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02853.png,1,Microsoft_stock_data,1997-06-24
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02854.png,-1,Microsoft_stock_data,1997-06-25
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02855.png,-1,Microsoft_stock_data,1997-06-26
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02856.png,-1,Microsoft_stock_data,1997-06-27
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02857.png,-1,Microsoft_stock_data,1997-06-30
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02858.png,-1,Microsoft_stock_data,1997-07-01
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02859.png,1,Microsoft_stock_data,1997-07-02
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02860.png,1,Microsoft_stock_data,1997-07-03
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02861.png,-1,Microsoft_stock_data,1997-07-07
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02862.png,1,Microsoft_stock_data,1997-07-08
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02863.png,-1,Microsoft_stock_data,1997-07-09
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02864.png,-1,Microsoft_stock_data,1997-07-10
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02865.png,-1,Microsoft_stock_data,1997-07-11
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02866.png,1,Microsoft_stock_data,1997-07-14
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02867.png,1,Microsoft_stock_data,1997-07-15
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02868.png,1,Microsoft_stock_data,1997-07-16
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02869.png,1,Microsoft_stock_data,1997-07-17
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02870.png,-1,Microsoft_stock_data,1997-07-18
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02871.png,-1,Microsoft_stock_data,1997-07-21
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02872.png,1,Microsoft_stock_data,1997-07-22
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02873.png,-1,Microsoft_stock_data,1997-07-23
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02874.png,-1,Microsoft_stock_data,1997-07-24
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02875.png,1,Microsoft_stock_data,1997-07-25
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02876.png,-1,Microsoft_stock_data,1997-07-28
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02877.png,1,Microsoft_stock_data,1997-07-29
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02878.png,1,Microsoft_stock_data,1997-07-30
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02879.png,1,Microsoft_stock_data,1997-07-31
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02880.png,-1,Microsoft_stock_data,1997-08-01
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02881.png,1,Microsoft_stock_data,1997-08-04
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02882.png,1,Microsoft_stock_data,1997-08-05
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02883.png,1,Microsoft_stock_data,1997-08-06
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02884.png,1,Microsoft_stock_data,1997-08-07
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02885.png,-1,Microsoft_stock_data,1997-08-08
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02886.png,-1,Microsoft_stock_data,1997-08-11
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02887.png,-1,Microsoft_stock_data,1997-08-12
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02888.png,1,Microsoft_stock_data,1997-08-13
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02889.png,1,Microsoft_stock_data,1997-08-14
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02890.png,-1,Microsoft_stock_data,1997-08-15
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02891.png,1,Microsoft_stock_data,1997-08-18
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02892.png,1,Microsoft_stock_data,1997-08-19
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02893.png,1,Microsoft_stock_data,1997-08-20
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02894.png,-1,Microsoft_stock_data,1997-08-21
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02895.png,-1,Microsoft_stock_data,1997-08-22
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02896.png,-1,Microsoft_stock_data,1997-08-25
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02897.png,-1,Microsoft_stock_data,1997-08-26
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02898.png,-1,Microsoft_stock_data,1997-08-27
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02899.png,-1,Microsoft_stock_data,1997-08-28
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02900.png,1,Microsoft_stock_data,1997-08-29
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02901.png,1,Microsoft_stock_data,1997-09-02
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02902.png,-1,Microsoft_stock_data,1997-09-03
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02903.png,1,Microsoft_stock_data,1997-09-04
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02904.png,-1,Microsoft_stock_data,1997-09-05
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02905.png,1,Microsoft_stock_data,1997-09-08
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02906.png,1,Microsoft_stock_data,1997-09-09
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02907.png,-1,Microsoft_stock_data,1997-09-10
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02908.png,1,Microsoft_stock_data,1997-09-11
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02909.png,1,Microsoft_stock_data,1997-09-12
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02910.png,-1,Microsoft_stock_data,1997-09-15
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02911.png,1,Microsoft_stock_data,1997-09-16
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02912.png,-1,Microsoft_stock_data,1997-09-17
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02913.png,-1,Microsoft_stock_data,1997-09-18
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02914.png,1,Microsoft_stock_data,1997-09-19
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02915.png,-1,Microsoft_stock_data,1997-09-22
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02916.png,1,Microsoft_stock_data,1997-09-23
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02917.png,-1,Microsoft_stock_data,1997-09-24
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02918.png,1,Microsoft_stock_data,1997-09-25
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02919.png,1,Microsoft_stock_data,1997-09-26
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02920.png,1,Microsoft_stock_data,1997-09-29
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02921.png,-1,Microsoft_stock_data,1997-09-30
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02922.png,1,Microsoft_stock_data,1997-10-01
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02923.png,-1,Microsoft_stock_data,1997-10-02
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02924.png,1,Microsoft_stock_data,1997-10-03
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02925.png,1,Microsoft_stock_data,1997-10-06
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02926.png,1,Microsoft_stock_data,1997-10-07
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02927.png,1,Microsoft_stock_data,1997-10-08
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02928.png,-1,Microsoft_stock_data,1997-10-09
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02929.png,-1,Microsoft_stock_data,1997-10-10
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02930.png,1,Microsoft_stock_data,1997-10-13
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02931.png,-1,Microsoft_stock_data,1997-10-14
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02932.png,-1,Microsoft_stock_data,1997-10-15
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02933.png,-1,Microsoft_stock_data,1997-10-16
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02934.png,-1,Microsoft_stock_data,1997-10-17
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02935.png,1,Microsoft_stock_data,1997-10-20
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02936.png,1,Microsoft_stock_data,1997-10-21
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02937.png,-1,Microsoft_stock_data,1997-10-22
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02938.png,-1,Microsoft_stock_data,1997-10-23
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02939.png,-1,Microsoft_stock_data,1997-10-24
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02940.png,-1,Microsoft_stock_data,1997-10-27
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02941.png,1,Microsoft_stock_data,1997-10-28
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02942.png,-1,Microsoft_stock_data,1997-10-29
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02943.png,-1,Microsoft_stock_data,1997-10-30
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02944.png,1,Microsoft_stock_data,1997-10-31
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02945.png,1,Microsoft_stock_data,1997-11-03
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02946.png,1,Microsoft_stock_data,1997-11-04
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02947.png,-1,Microsoft_stock_data,1997-11-05
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02948.png,-1,Microsoft_stock_data,1997-11-06
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02949.png,-1,Microsoft_stock_data,1997-11-07
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02950.png,-1,Microsoft_stock_data,1997-11-10
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02951.png,1,Microsoft_stock_data,1997-11-11
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02952.png,-1,Microsoft_stock_data,1997-11-12
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02953.png,1,Microsoft_stock_data,1997-11-13
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02954.png,1,Microsoft_stock_data,1997-11-14
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02955.png,1,Microsoft_stock_data,1997-11-17
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02956.png,-1,Microsoft_stock_data,1997-11-18
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02957.png,1,Microsoft_stock_data,1997-11-19
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02958.png,1,Microsoft_stock_data,1997-11-20
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02959.png,1,Microsoft_stock_data,1997-11-21
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02960.png,-1,Microsoft_stock_data,1997-11-24
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02961.png,1,Microsoft_stock_data,1997-11-25
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02962.png,1,Microsoft_stock_data,1997-11-26
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02963.png,-1,Microsoft_stock_data,1997-11-28
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02964.png,1,Microsoft_stock_data,1997-12-01
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02965.png,-1,Microsoft_stock_data,1997-12-02
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02966.png,1,Microsoft_stock_data,1997-12-03
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02967.png,-1,Microsoft_stock_data,1997-12-04
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02968.png,1,Microsoft_stock_data,1997-12-05
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02969.png,1,Microsoft_stock_data,1997-12-08
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02970.png,-1,Microsoft_stock_data,1997-12-09
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02971.png,-1,Microsoft_stock_data,1997-12-10
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02972.png,-1,Microsoft_stock_data,1997-12-11
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02973.png,-1,Microsoft_stock_data,1997-12-12
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02974.png,-1,Microsoft_stock_data,1997-12-15
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02975.png,1,Microsoft_stock_data,1997-12-16
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02976.png,-1,Microsoft_stock_data,1997-12-17
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02977.png,-1,Microsoft_stock_data,1997-12-18
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02978.png,-1,Microsoft_stock_data,1997-12-19
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02979.png,-1,Microsoft_stock_data,1997-12-22
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02980.png,-1,Microsoft_stock_data,1997-12-23
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02981.png,-1,Microsoft_stock_data,1997-12-24
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02982.png,1,Microsoft_stock_data,1997-12-26
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02983.png,1,Microsoft_stock_data,1997-12-29
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02984.png,1,Microsoft_stock_data,1997-12-30
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02985.png,-1,Microsoft_stock_data,1997-12-31
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02986.png,1,Microsoft_stock_data,1998-01-02
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02987.png,-1,Microsoft_stock_data,1998-01-05
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02988.png,1,Microsoft_stock_data,1998-01-06
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02989.png,-1,Microsoft_stock_data,1998-01-07
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02990.png,1,Microsoft_stock_data,1998-01-08
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02991.png,-1,Microsoft_stock_data,1998-01-09
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02992.png,1,Microsoft_stock_data,1998-01-12
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_02993.png,1,Microsoft_stock_data,1998-01-13
